,course,url
0,Red Blue Course at Ramblewood Country Club,http://www.ramblewoodcc.com
0,Brentwood Lake,missing
0,White Course at Gleneagles Country Club,missing
0,Groffs Farm Golf Club,missing
0,Twaalfskill Club,missing
0,Jones Masterpiece Course at Treetops Resort,http://www.treetops.com
0,Blue White Course at Raber Golf Course,missing
0,Kimbeland Country Club,missing
0,Nine Hole Course at Riverside Municipal Golf Club,missing
0,Pineland Country Club,missing
0,Big Cypress North Course at Big Cypress Golf & Country Club,missing
0,Beloit Country Club,missing
0,Lane Tree Golf Club,missing
0,Chomonix Golf Course,missing
0,East  West Course at Monterey Country Club,missing
0,Governors Run Golf Club,missing
0,Berkeley Country Club,missing
0,Catawba Country Club,missing
0,Country Club of Reese,missing
0,Chanticlair Golf Club,missing
0,West Course at Rogues Roost Golf & Country Club,http://www.roguesroost.com
0,South Lakes Golf Course,missing
0,Canyon Mesa Country Club,missing
0,Four Lakes Country Club,missing
0,Bridge Haven Golf Club,missing
0,Magnolia Highlands Course at Highland Oaks Golf Course,missing
0,Mid South Club,http://www.talamore.com
0,Beaver Bend Par 3,missing
0,Eaglemont Golf Club,missing
0,Hartwood Golf Course,missing
0,San Vicente Inn & Golf Club,http://www.sanvicenteresort.com
0,Fort Cobb Golf Course,http://www.oklahomagolf.com/Pages/golf8.html
0,East Course at Yahara Hills Golf Course,missing
0,Par Three Course at Links of Lafayette,missing
0,Gator Hole Golf Course,missing
0,Manatee Cove Golf Course,missing
0,Brockport Country Club,http://www.brockportcc.com
0,Muskeg Meadows Golf Course,missing
0,Squire Course at PGA National Resort & Spa,http://www.pga-resorts.com/
0,Lockhart State Park Golf Course,missing
0,Springdale Golf Club,http://www.princeton.edu/~golf/sgc.html
0,Links at Spring Church,http://www.springchurch.com
0,Caseville Golf Course,missing
0,Glenview,missing
0,Princeton Country Club,missing
0,Rolling Meadows Country Club,missing
0,Challenge Golf Course,missing
0,Canyon Meadow Course at Steele Canyon Golf & Country Club,missing
0,Norfolk Country Club,missing
0,Highland Walk Golf Course,http://www.golfgeorgia.org
0,West Course at Windyke Country Club,http://www.windyke.com
0,Marywood Golf Club,missing
0,Northlake Golf & Country Club,missing
0,Zanesville Jaycees Public Golf Course,missing
0,Swan Point Yacht & Country Club,http://www.swanpointgolf.com
0,Heritage Links Golf Club,missing
0,Causeway Club,missing
0,Lone Tree Golf Course,http://www.lonetreegolfcourse.com
0,Choctaw Creek Course at Indian Bayou Golf & Country Club,http://www.indianbayougolf.com
0,The Cypress Course at Palm Beach Polo & Country Club,missing
0,Northwinds Golf Course,missing
0,Pokegama Golf Course,missing
0,Private Course at Stonehenge Golf Club,missing
0,River Edge Golf Course,missing
0,Dave White Municipal Golf Course,missing
0,Hunters Green Country Club,missing
0,Winner Country Club,missing
0,Red White Course at Riverside Golf Course,missing
0,Candia Woods Golf Links,http://www.candiawoods.com
0,Five Flags Country Club Estates,missing
0,La Vista Falls Municipal Golf Course,missing
0,Kenview Course at Kenwood Country Club,missing
0,Sabals Course at Palm-Aire Country Club,http://www.palmairegolf.com
0,Red White Course at Glen Oaks Club,http://www.glenoaksclub.org
0,The Challenger Course at Concord Resort & Golf Club,http://www.concordresort.com
0,Par 3 Course at Indiana University Golf Course,missing
0,Lost Creek Country Club,missing
0,Point Judith Country Club,missing
0,Bainbridge Country Club,missing
0,La Croix Links Golf Course,missing
0,Green Hills Golf Club,missing
0,Hickory Pointe Golf Course,missing
0,Woodlands Meadows Course at Traces Golf Club,missing
0,Pecan Valley Course at Mohawk Park Golf Course,missing
0,Mason Rudolph Golf Course,missing
0,Horseshoe Lake Golf Course,missing
0,Mistwood Golf Course,http://www.mistwoodgolf.net
0,Whitetail Run Golf Course,missing
0,Woodway Country Club,missing
0,Olde Course at Cobbs Creek Golf Club,missing
0,Anchorage Golf Course,missing
0,Christiana Creek Country Club,missing
0,Founders Course at Chenal Country Club,http://www.chenalcc.com
0,Georgetown Club,missing
0,Edgeley Country Club,missing
0,Champions Club at Summerfield,missing
0,Executive Course at Vista Valencia Golf Course,missing
0,B C Course at Cleveland Heights Golf & Country Club,missing
0,Old Course at Indianwood Golf & Country Club,http://www.indianwoodgolfandcountryclub.com
0,Dixie Golf Club,missing
0,Hodge Park Golf Course,missing
0,Beeson Willow Course at Winchester Golf Club,http://www.winchestergc.com
0,Pontiac Municipal Golf Course,missing
0,Sheraton San Marcos Country Club,http://www.eaglgolf.com
0,Sugar Valley Country Club,missing
0,Felt Brook Golf Center,missing
0,Forbes Golf Course,missing
0,Pine Orchard Yacht & Country Club,missing
0,Cedar Springs Golf Course,missing
0,Southgate Municipal Golf Course,missing
0,Flatirons Golf Course,missing
0,Alpine Meadows Country Club,missing
0,Bay Path Golf Course,missing
0,"Eccentric Duffer, Inc.",http://www.eccentricduffer.com
0,Popes Grove Golf Course,missing
0,Dolphin Course at Ocean Reef Club,missing
0,Waverly Hills Golf Course,missing
0,Eden Valley Golf Course,missing
0,Alva Golf & Country Club,missing
0,Tulsa Country Club,missing
0,Cold Spring Country Club,missing
0,North Course at Carmel Country Club,http://www.carmelcountryclub.org
0,Raritan Valley Country Club,missing
0,Calamus Golf Course,missing
0,Highland Meadows Golf & Country Club,missing
0,Harlem Valley Golf Club,missing
0,Legends Walk Course at Orange Lake Resort & Country Club,missing
0,Ludlow Country Club,missing
0,Lew Wentz Golf Course,missing
0,Orange Blossom Hills Golf & Country Club,missing
0,West Course at The Grand Golf Club,http://www.thegranddelmar.com
0,Elmwood Park Golf Course,missing
0,Astoria Golf & Country Club,missing
0,Florence Golf & Country Club,missing
0,Rawls Course at Texas Tech University,http://www.texastechgolf.ttu.edu
0,Holiday Lodge Golf Resort,missing
0,East Hartford Golf Club,missing
0,Olivia Golf Club,missing
0,North West Course at Golf Center at Kings Island,http://www.thegolfcenter.com
0,Diamond Players Club Clermont,http://www.diamondplayersgolf.com
0,Heritage Eagle Bend Golf & Country Club,http://www.heritageeaglebend.com
0,Winter Park Country Club,http://www.winterparkcountryclub.com
0,Champions Golf Links,http://www.championsgolf.com
0,Cordova Club Golf Course,missing
0,Canyon Oasis Course at Phoenician,missing
0,Big Rock Country Club,missing
0,Meadows Highlands Course at Weatherwax Golf Course,missing
0,Pine River Country Club,missing
0,Owasso Golf & Athletic Club,missing
0,ODonnell Golf Club,missing
0,Mosswood Country Club,missing
0,Riverside Country Club,missing
0,Glenview West South Course at Glenview Municipal Golf Course,missing
0,East Course at Glendoveer Golf Course,missing
0,Center Valley Club,http://www.centervalleyclubgolf.com
0,Ironwood Golf Club,missing
0,Woodholme Country Club,missing
0,Tyler Community Golf Club,missing
0,Waiehu Golf Course,missing
0,Lufkin Country Club,missing
0,Blue Red Course at Running Fox Golf Course,missing
0,Hill Nine Course at Silver Creek Country Club,missing
0,Brookside Resort,missing
0,Schneiters Pebblebrook Links,missing
0,Columbia Point Golf Course,http://www.cybergolf.com/columbiapoint
0,Tamahka Trails,missing
0,Executive Course at Holiday Golf Club,http://www.holidaygolfclub.com
0,Flintrock Falls Course at Hills Country Club,http://www.thehillscc.com
0,Colonial Hills Golf Club,missing
0,Maple Hills Country Club,missing
0,Oaks Stonehouse Course at Temecula Creek Inn,http://www.jcgolf.com
0,Tower Course at Martin Downs Country Club,missing
0,Dove Valley Ranch Golf Club,missing
0,Bear Trace at Tims Ford State Park,http://www.beartrace.com/timsford/
0,Quail Meadows Golf Course,missing
0,Golfmohr Golf Course,missing
0,Paint Creek Country Club,http://www.paintcreekgolf.com
0,Meadows Golf Club,missing
0,Shadow Glen the Golf Club,http://www.shadowglen.org
0,Whitnall Park Golf Course,missing
0,South North Course at Boca Teeca Country Club,missing
0,Coyote Run Course at Boulder Creek Golf Club,http://www.bouldercreekgc.com
0,North South Course at South Hills Golf Club,missing
0,Indian Meadows Golf Club,missing
0,Country Club of Missouri,missing
0,Deer Lake Golf Club,missing
0,Short Course at Quail Hollow Golf Course The Magnolia Trace,missing
0,Hillside Acres Golf Course,missing
0,New River Country Club,missing
0,Putnam Country Club,missing
0,Blue Green Course at Rayburn Country Club & Resort,http://www.rayburnresort.com/golf.htm
0,Calimesa Country Club,missing
0,Short Nine Course at Westward Ho Country Club,missing
0,Willimantic Country Club,missing
0,F E Warren AFB Golf Club,missing
0,Blue Course at Green Garden Country Club,http://www.greengardencc.com
0,Orchard Course at Newport National Golf Club,http://www.newportnational.com
0,South West Course at Sawgrass Country Club,missing
0,Settlers Nine Course at Manvel Golf Course,missing
0,La Quinta Course at Quail Valley Country Club,missing
0,Silver Lakes RV Resort & Golf Club,missing
0,Regulation Course at Hawthorne Hills Golf Course,missing
0,Scotts Corners Golf Course,missing
0,Crown Hill Golf Club,http://www.crownhillgolf.com
0,Cloquet Country Club,missing
0,Quail Creek Golf Course,missing
0,Cherry Grove Golf Course,missing
0,Alvamar Country Club,missing
0,South East Course at Spanish Wells Country Club,missing
0,Monticello Country Club,missing
0,Leavenworth Golf Club,http://www.leavenworthgolf.com
0,La Vista Los Lagos Course at Desert Princess Country Club,http://www.desertprincesscc.com
0,Atlantic Golf & Country Club,missing
0,Meadow Bridge Course at North Branch Golf Course,http://www.northbranchgolf.com
0,Tantallon Country Club,http://www.tantallongolf.com
0,Essex Country Club,missing
0,Lake Wildwood Golf Course,missing
0,Arlington Lakes Golf Club,missing
0,Emerald Valley Golf Club,missing
0,Par Line Golf Course,http://www.parlinegolfcourse.com
0,Hangman Valley Golf Course,missing
0,Boundary Oak Golf Course,http://www.boundaryoak.com
0,Naval Air Station Barbers Point,missing
0,Countryside Golf Club,missing
0,Hub Golf & Swim Club,missing
0,Hannibal Country Club,missing
0,The South Course at Rossmoor Golf Course,missing
0,McNary Golf Club,http://www.mcnarygolfclub.com
0,Cherry Hills Course at Arnold Palmer Legends Country Club,missing
0,Nine Hole Course at Boca Dunes Golf & Country Club,http://www.bocadunes.com
0,Afton Golf Club,missing
0,Bodega Harbour Golf Links,http://www.bodegaharbourgolf.com
0,Lancaster Golf Center,missing
0,Saxon Woods Golf Course,missing
0,Shelridge Country Club,missing
0,Mountain Course at Cordillera Golf Course,http://www.cordillera-vail.com
0,Golden Lakes Golf Course,missing
0,Meadowview Whispering Pine Course at Redstone Golf Course,missing
0,Richwood Golf Club,http://www.richwood-golfandcamp.com
0,Palisades Country Club,missing
0,Darlington Country Club,missing
0,Atoka Golf Club,missing
0,Villa Roma Resort,missing
0,Target Par 3 Course at Far Oaks Golf Club,http://www.faroaksgolf.com
0,North West Course at Admirals Cove Golf Village,missing
0,Frosty Valley Golf Links,missing
0,Cokesbury Hills Golf Club,missing
0,Eighteen Hole Course at Harder Hall Country Club,missing
0,Deal Golf & Country Club,missing
0,Ann Arbor Country Club,http://www.annarborcc.com
0,Red Run Golf Club,missing
0,Suncrest Golf Course,missing
0,Newman Municipal Golf Course,missing
0,Landsmeer Golf Club,missing
0,North Eighteen Course at Cross Creek Resort,missing
0,Swan Creek Golf Club,http://www.swancreekgolfclub.com
0,Oakridge Country Club,missing
0,Fontenelle Park Golf Course,missing
0,Mystery Valley Golf Course,http://www.mysteryvalley.com
0,Salt Pond Golf Course,missing
0,Mackinaw Club,missing
0,Legacy Course at Greystone Golf & Country Club,http://www.greystonecc.com
0,Dayton Valley Country Club,http://www.daytonvalley.com
0,Brass Ring Golf Club,missing
0,Springbrook Golf Course,http://napervilleparks.org
0,Liberty Lake Golf Course,missing
0,Mt. Vernon Municipal Golf Course,missing
0,Guldahl Course at Braemar Country Club,http://www.braemarclub.com
0,Waterloo Country Club,missing
0,Cross Roads Golf Course,http://www.carringtonnd.com/website/golf.htm
0,Downriver Golf Course,missing
0,El Zagal Par 3 Golf Course,missing
0,Bonita Golf Club,missing
0,Blue Green Course at Wolverine Golf Club & Banquet Center,missing
0,Tri-Mountain Golf Course,http://www.trimountaingolf.com
0,Midlakes Club,missing
0,Lake Pleasant Golf Club,missing
0,Lakemont Course at Stone Mountain Golf Course,missing
0,London Downs Golf Club,missing
0,Lake Arthur Country Club,missing
0,Moorland Course at Legends Golf Resort,http://www.legendsgolf.com/courses2.cfm?course=2
0,Charlotte National Golf Course,missing
0,Club at Jones Creek,missing
0,Captains Cove,missing
0,Cliffs at Keowee Vineyards,http://www.cliffsgolf.com
0,Northbrook Golf Club,http://www.metroparks.com/activities/golf.php
0,Elkins Lake Country Club,http://www.elkinslake.com/elkins_lake_golf_course.htm
0,Misty Creek Country Club,missing
0,Prairie Course at Green Meadow Golf Club,missing
0,Castle Rock Lakes & Golf,missing
0,Village Greens Golf & Country Club,missing
0,Sherling Canyon Course at Cambrian Ridge,missing
0,Front Nine Course at Briarwood Golf Club,missing
0,Auburn Golf & Country Club,missing
0,River Park Golf Course,missing
0,Red Blue Course at Timber Point Country Club,missing
0,Terrace Hills Golf Course,missing
0,Par 3 Course at Little Miami Golf Center,missing
0,Locust Valley Golf Course,missing
0,Kenmure Golf Club,missing
0,Bonham Golf & Country Club,missing
0,Paradise Lake Golf Course,missing
0,Knoll Ridge Country Club,missing
0,North Course at Wilmington Country Club,missing
0,Olde Hickory Golf & Country Club,missing
0,St. Anne Country Club,missing
0,Strawberry Farms Golf Club,http://www.strawberryfarmsgolf.com
0,Hartstown Golf Course,missing
0,New Course at Indianwood Golf & Country Club,http://www.indianwoodgolfandcountryclub.com
0,East West Course at Fox Prairie Golf Course,http://www.foxprairie.com
0,Hillside Brookside Course at Lone Pine Golf Club,missing
0,Hampton Club,http://www.hamptonclub.com
0,Willow Run Golf Course,missing
0,Lauderhills Golf Course,missing
0,Saddle Ridge Golf Club,missing
0,Lost Lake Golf Club,missing
0,Cedar Lakes Golf Course,missing
0,Scobey Golf Club,missing
0,Lake Doster Golf Club,missing
0,Fox Hill Country Club,http://www.foxhillcc.com
0,Little Creek Golf Course,missing
0,Kittansett Club,missing
0,Ukiah Municipal Golf Course,missing
0,The Ranch Golf Club,http://www.theranchgc.com
0,Rivercliff Golf Course,missing
0,Lake Valley Course at Los Coyotes Country Club,http://www.loscoyotescc.com
0,Southlinks Westlinks Course at Overland Park Golf Club,missing
0,Foxwood Country Club,missing
0,Oakview Golf & Country Club,http://www.oakviewgolf.com
0,Covington Country Club,missing
0,Sculley Golf Club,missing
0,Cattails Golf Club,http://www.cattailsgolfclub.com
0,Tygart Lake Public Golf Course,missing
0,Arthur Hills Golf Club,missing
0,Sky View Course at Callaway Gardens Resort,http://www.callawaygardens.com
0,Blue Course at Hickory Ridge Golf Course,missing
0,Apache Wells Country Club,missing
0,My Old Kentucky Home State Park Golf Course,missing
0,River Valley Golf Course,http://www.rivervalleygolf.com
0,Sunset Course at The Country Club at Mirasol,http://www.mirasolclub.com
0,Pines Willow Course at Pine Shore Golf Course,missing
0,Virginia Golf Center & Academy,missing
0,Executive Course at Fairfield Golf Club,http://www.fairfieldgc.com
0,Highland Meadows Golf Club,missing
0,Village Greens of Woodridge,missing
0,East Course at Country Club of Whispering Pines,missing
0,Humboldt Country Club,missing
0,Hoosier Hills Golf Course,missing
0,Mohonk Mountain House Golf Course,missing
0,Crossings,missing
0,El Dorado Golf & Country Club,missing
0,Rattler and Canyon Course at Starr Pass Golf Club,http://www.starrpasstucson.com
0,Bull Valley Golf Club,missing
0,Red Yellow Course at Willowbrook Golf Club,missing
0,Hidden Trails Country Club,missing
0,Pinon Hills Golf Course,missing
0,Chimney Rock Golf Course,missing
0,Indian Mound Golf Club,missing
0,Cypress Bay Golf Club,missing
0,Red White Course at Rockwood Golf Course,missing
0,Oakwood Golf Club,missing
0,Orchard Hills Golf & Country Club,missing
0,River Valley Ranch Golf Club,missing
0,9-Hole Regulation Course at Five Waters Golf Course,missing
0,Harris Hill Golf Center,missing
0,Montour Heights Country Club,http://www.montourheightscc.com
0,Golden Hills Golf & Turf Club,missing
0,Wapsipinicon Country Club,missing
0,Imperial Lakes Golf Course,http://www.imperiallakewoods.com/Introduction.htm
0,Colonia Country Club,missing
0,Lynwood Golf & Country Club,missing
0,Broadlands Golf Club,http://www.broadlandsgolfclub.com
0,Brevofield Golf Course,http://www.brevofieldgolf.com
0,Forest Dale Golf Course,http://www.slcgov.com/PublicServices/Golf/Forest%20Dale.htm
0,Waimea Country Club,missing
0,Clam River Golf Club,missing
0,Harrisville Golf Course,missing
0,Lake Orlando Golf Club,http://www.golflakeorlando.com
0,South Hills Golf Club,missing
0,Niagara Frontier Country Club,missing
0,Front Third Course at Metedeconk National Golf Club,missing
0,Prospect Hill Golf Course,missing
0,Acacia Mesquite Course at Westin Kierland Resort & Spa,http://www.kierlandgolf.com
0,Sitzmark Lodge,missing
0,Outdoor Country Club,missing
0,Voyager Course at Voyager Village Country Club,missing
0,Diamond Players Club Wekiva,missing
0,Battle Lake Golf Course,http://www.battlelakegolf.com
0,Links de Santa Fe,missing
0,Par 3 Course at Winnetka Golf Club,missing
0,Lane Creek Golf Club,missing
0,Maketewah Country Club,missing
0,Old Pines Golf Club,missing
0,Waters Edge Country Club,missing
0,Nibley Park Golf Course,http://www.slcgov.com/PublicServices/Golf/Nibley%20Park.htm
0,Meadowlands Golf Club,http://www.meadowlandsgolf.com
0,Coosaw Creek Country Club,missing
0,Tameka Woods Golf Course,http://www.tamekawoods.com
0,Upper Lansdowne Golf Links,missing
0,Swan Lake Municipal Golf Course,missing
0,Vinces Sport Center Par 3 Golf Course,missing
0,West Loch Golf Course,missing
0,Saticoy Country Club,missing
0,Landing Course at River Landing Country Club,http://www.riverlanding.com
0,Golf Club of the Everglades,missing
0,Midway Golf Club,missing
0,Bedford Country Club,missing
0,Meramec Lakes,http://www.merameclakes.com
0,TPC at Valencia,http://www.tpc.com/daily/valencia/
0,Golf Club at Shepherd Hills,missing
0,Triple Lakes Golf Club,missing
0,Meadow Sugar Creek Course at Alpine Valley Resort,missing
0,Homestead Golf Club,missing
0,Cherry Creek Golf Course,http://www.cherrycreekgolfclub.com/
0,Rockrimmon Country Club,missing
0,Fremont Country Club,missing
0,Par 3 Course at Woods Golf Center,missing
0,Devou Park Golf &Tennis,http://www.landrumgolf.com
0,Chipeta Golf Course on Orchard Mesa,missing
0,Eagle Pines Course at Walt Disney World Golf Complex,http://www.golf.disneyworld.com
0,Noyac Golf Club,missing
0,Spruce Creek Country Club,missing
0,Biltmore Country Club,missing
0,Old Natchez Country Club,missing
0,Forest Course at Kingwood Country Club,http://www.kingwoodclub.com
0,Dunwoody Country Club,missing
0,Lake Pine Course at Countryside Country Club,http://www.countrysideclub.com/
0,Glenway Municipal Golf Course,missing
0,Edgewood Country Club,missing
0,Montgomery Golf Center,missing
0,Como Golf Course,missing
0,Oak Pine Course at Foxfire Golf Club,missing
0,Carter Caves State Resort Park Golf Course,http://parks.ky.gov/resortparks/cc/index.htm
0,Meadow Lake Golf & Country Club,missing
0,Valley Oaks Golf Course,missing
0,Majestic Hills Golf Course,missing
0,Walnut Greens Golf Course,missing
0,Pryor Creek Municipal Golf Course,missing
0,Woodhaven Golf Center,missing
0,Elms Golf Club,missing
0,Eagle Springs Golf Club,missing
0,Bellevue Country Club,missing
0,Bridgewater West Golf Club,missing
0,Hawley Golf & Country Club,missing
0,Gallatin Country Club,missing
0,El Dorado Hills Golf Course,missing
0,Verdict Ridge Golf & Country Club,http://www.verdictridge.com
0,Grand Elk Golf Club,http://www.grandelk.com
0,Bird City Golf Course,missing
0,North West Course at Sycamore Hills Golf Club,http://www.sycamorehills.com
0,Greene Hills Golf Club,missing
0,Country Club of Sebring,missing
0,Tropic Star Park,missing
0,White Blue Course at Alpine Golf Course,http://www.alpineresort.com
0,Wolf Course at Las Vegas Paiute Resort,http://www.lvpaiutegolf.com
0,Eagles Landing,missing
0,Dogwood Hills Golf Club,http://www.dogwoodhillsresort.com
0,Republic County Recreation Association Golf Course,missing
0,Jones Robert Course at Sugar Creek Country Club,missing
0,Thornberry Creek Country Club,missing
0,Parmore Golf Course,missing
0,Sunrise Falls Municipal Golf Course,missing
0,Green Hill Golf Course,missing
0,Crown Colony Country Club,missing
0,Cherryville Country Club,missing
0,South West Course at Rolling Acres Golf Course,missing
0,Talladega Municipal Golf,missing
0,Benona Shores Golf Course,missing
0,Cortez Course at Hot Springs Village,missing
0,Green Tree Golf Club,missing
0,Kemper Lakes Golf Club,missing
0,Desert Winds Golf Course,missing
0,Litchfield Resort - Litchfield Country Club,http://www.litchfieldbeach.com
0,Bear Course at Forest Country Club,http://www.theforestcc.com
0,Dunes Golf & Beach Club,http://www.dunesgolfandbeachclub.com
0,Glen Arven Country Club,missing
0,Red Rock Country Club,missing
0,Lake Arrowhead Yacht & Country Club,missing
0,Hideout,missing
0,Patuxent Greens Country Club,http://www.patuxentgolf.com
0,Whispering Pines Hillside Course at Redstone Golf Course,missing
0,Palmetto Magnolia Course at Callawassie Island Club,missing
0,Egremont Country Club,missing
0,Pitch & Putt Course at Scallys Golf Center,missing
0,Brookledge Golf Club,missing
0,Rum Pointe Golf Course,http://www.rumpointe.com
0,Hawks Creek Golf Club,missing
0,Links at Heartland Crossing,http://www.heartlandcrossinggolf.com
0,Eagle Oaks Golf Club,http://www.eagleoaksgolfclub.com
0,Moses Pointe Golf Resort,http://www.mosespointe.com
0,Ol Colony Golf Complex,http://www.tcpara.org/services2.htm
0,South Course at Westchester Country Club,http://www.westchestercountryclub.com
0,Woodhaven Park Golf Course,missing
0,Eagle Hawk Course at Spring Lake Golf Resort,http://www.springlakegolf.com
0,Mulligans,missing
0,Emerald Vale Golf Club,http://www.emeraldvale.com
0,Twin Beach Country Club,missing
0,Lynnwood Municipal Golf Course,missing
0,Meadowbrook Country Club,missing
0,Winter Quarters Municipal Golf Course,missing
0,Deer Pass Golf Course,missing
0,Twin Shields Golf Club,missing
0,Blue Red Course at Boynton Beach Municipal Golf Course,missing
0,Lakeland Course at Quechee Club,http://www.quecheeclub.com
0,Charlie Yates Golf Course,missing
0,County Highlands Golf Course,missing
0,Regulation Course at Holiday Golf Club,http://www.holidaygolfclub.com
0,Stallion Mountain Country Club,http://www.waltersgolf.com/stallion_mountain.html
0,Red White Course at Grand Prairie Municipal Golf Course,missing
0,Links,missing
0,Laurel View Country Club,missing
0,The Links Course at Eagle Run Golf Course,missing
0,Belle Haven Country Club,missing
0,Highland Woods Golf & Country Club,missing
0,Olde Course at Thousand Islands Country Club,missing
0,Joachim Golf Course,missing
0,Culbertson Hills Golf Resort,http://www.culbertsonhills.com
0,Bois de Sioux Golf Course,missing
0,Delhi College Golf Course,missing
0,River Run 1 Golf Course,missing
0,Mill Creek Golf Club,http://www.millcreekgc.com
0,Hamilton Country Club,missing
0,Oak Ridge Country Club,missing
0,Brushy Creek Golf Club,missing
0,Lakewinds Golf Course,missing
0,Hilliard Lakes Golf Club,missing
0,Sunset Valley Country Club,missing
0,Eaglewood Golf Course,missing
0,Northgate Golf Club,missing
0,Linfield National,missing
0,Twining Valley Golf Club,missing
0,Hat Creek Golf Course,missing
0,Thornbrook Golf Course,missing
0,Golf Center Texarkana,http://www.texarkanagolfcenter.com
0,Harbor Hills Country Club,missing
0,Northern Links Golf Course,missing
0,Lancaster Country Club,missing
0,Westover Golf Club,missing
0,Monticello Golf Club,missing
0,Racine Country Club,missing
0,Oswego Golf Association,missing
0,Wynlakes Golf & Country Club,missing
0,Oak Bluff Course at Del Rio Country Club,missing
0,Mid-Iron Course at Eagle Crest Resort,http://www.eagle-crest.com
0,Canterberry Golf Course,http://www.canterberrygolfcourse.com
0,Lake Side Golf Course,missing
0,Northwood Shores Golf Course,missing
0,Edgebrook Country Club,missing
0,Hudson Hills Golf Course,http://www.hudsonhillsgolf.com
0,Twin Oaks Country Club,missing
0,Lake San Marcos Resort & Executive Golf Course,missing
0,International City Golf Club,missing
0,Deer Creek Golf Club at Meadow Ranch,http://www.golfexperience.com/deercreek
0,The Lima Golf Course at Lima Golf & Country Club,missing
0,Summit Meadows Course at Alpine Valley Resort,missing
0,Cove   Bluff Course at National at Reynolds Plantation,http://www.reynoldsplantation.com
0,St. Croix Country Club,missing
0,Rogers City Country Club,missing
0,18 Hole Course at Crosswinds Golf Club,http://www.crosswindsgolfclub.com
0,Cedarwood Country Club,missing
0,Rio Mimbres Country Club,missing
0,Silvercrest Country Club,missing
0,Carolina Golf & Country Club,missing
0,Belmond Country Club,missing
0,Shagbark Golf Club,missing
0,Nottoway River Country Club,missing
0,Kampen Course at Birck Boilermaker Golf Complex,http://www.purdue.edu/golf
0,Highland Hills Par 3 Golf,missing
0,Coral Creek Club,http://www.coralcreekclub.com
0,Batesville Municipal Golf Course,missing
0,Third Nine Course at Edison Club,missing
0,Canyon Oaks Country Club,http://www.canyonoakscc.com
0,Peaceful Valley Country Club,missing
0,Gladstone Golf Course,missing
0,Hillsview Golf Course,missing
0,Shady Bend Golf Course,missing
0,Par 3 Course at Tri-Palm Country Club,missing
0,Deer Brook Golf Club,http://www.deerbrookgolfclub.com
0,Hawk Creek Golf Course,missing
0,Mizner Country Club,http://www.miznercountryclub.com
0,Den Brae Golf Club,missing
0,Nantucket Golf Club,missing
0,Somerset Golf Club,http://www.somersetgc.com
0,West Course at Knollwood Country Club,missing
0,Samoset Resort,http://www.samoset.com/golf.html
0,Petaluma Golf & Country Club,missing
0,La Jolla Beach & Tennis Club,missing
0,Lost Valley Resort Golf Course,missing
0,Pennyrile Forest State Park Resort,http://parks.ky.gov/resortparks/pf/index.htm
0,Loch Nairn Golf Club,http://www.lngolf.com
0,Oaks Canyon Course at Blacklake Golf Course,http://www.blacklake.com
0,Blue Gold Course at Pine Valley Golf Course,missing
0,Ironwood Country Club,missing
0,Owls Nest Golf Club,http://www.owlsnestgolf.com
0,Carrizo Springs Municipal Golf Course,missing
0,Blue Lake Golf Club,missing
0,Wellsville Country Club,missing
0,Bay Meadows Golf Club,missing
0,Sussex Pines Country Club,missing
0,Wexford Golf Club,missing
0,Broadacres Golf Club,missing
0,Blue Course at Eisenhower Golf Course,missing
0,Berry Creek Country Club,missing
0,Reedsburg Country Club,missing
0,Compton Par 3 Golf Course,missing
0,Cajun Golf Course,missing
0,Prairie Pines Golf Club,missing
0,Bonifay Country Club,missing
0,Bellefonte Country Club,missing
0,Trophy Lake Golf & Casting Club,http://www.trophylakegolf.com
0,Gator Trace Golf & Country Club,missing
0,Jamaica Run Golf Club,missing
0,Salmon Falls Golf Club,http://www.salmonfallsresort.com
0,Lakeside Course at Bayou Oaks Golf Course,http://www.bayouoaksgc.com
0,Arbor Pointe Golf Club,missing
0,Columbia Golf Club,missing
0,Fun City Golf Course,missing
0,Apple Orchard Golf Course,missing
0,West Course at Yahara Hills Golf Course,missing
0,North Island Golf Club,missing
0,White Eagle Conference Center,missing
0,Royal Greens Golf Course,missing
0,Foxtail Executive Course,missing
0,Sandy Creek Golf Course,missing
0,Reflection Ridge Golf Club,missing
0,Burke Golf Club,missing
0,Glen Cannon Country Club,missing
0,South & North Course at Legends of Massillon,http://www.thelegends.com
0,Moreno Valley City Golf Course,missing
0,1 & 3 Course at Laguna Hills Golf Course at Leisure World,missing
0,Highland Woods Golf Course,http://www.forestpreservegolf.com
0,Braeburn Golf Club at WSU,missing
0,Colony Country Club,missing
0,Province Lake Golf Course,missing
0,Washington National Golf Club,http://www.heritagegolfgroup.com
0,"Country Club,The",missing
0,Tunnel Hill Golf Club,missing
0,River Oaks Municipal Golf Course,missing
0,Everett Golf & Country Club,missing
0,Yorktown Golf Complex,missing
0,Lake Pleasant Golf Course,missing
0,Orchard Ridge Country Club,missing
0,Algona Country Club,missing
0,Exeter Country Club,http://www.exetercountryclub.com
0,Red White Course at Westmoreland Country Club,missing
0,Kenosha Country Club,missing
0,Haig Course at PGA National Resort & Spa,http://www.pga-resorts.com/
0,Vandalia Country Club,missing
0,Westhampton Country Club,missing
0,Hidden Hills Golf Course,missing
0,Judge Course at Capitol Hill Golf Club,missing
